_id,טבלה,סמל_ישוב,שם_ישוב,שם_ישוב_לועזי,סמל_נפה,שם_נפה,סמל_לשכת_מנא,לשכה,סמל_מועצה_איזורית,שם_מועצה
1155,טבלת ישובים    ,8700,רעננה                    ,RA'ANANA                 ,42,פתח תקווה           ,47,כפר סבא                  ,0,
1156,טבלת ישובים    ,1228,רקפת                     ,RAQEFET                  ,24,עכו                 ,20,כרמיאל                   ,56,משגב
1157,טבלת ישובים    ,247,רשפון                    ,RISHPON                  ,41,השרון               ,41,נתניה                    ,19,חוף השרון
1158,טבלת ישובים    ,437,רשפים                    ,RESHAFIM                 ,23,עפולה               ,23,עפולה                    ,7,עמק המעיינות
1159,טבלת ישובים    ,1260,רתמים                    ,RETAMIM                  ,62,באר שבע             ,62,באר שבע                  ,48,רמת נגב
1160,טבלת ישובים    ,324,שאר ישוב                 ,SHE'AR YASHUV            ,21,צפת                 ,21,צפת                      ,55,מבואות החרמון
1161,טבלת ישובים    ,1377,שבי דרום                 ,SHAVE DAROM              ,62,באר שבע             ,62,באר שבע                  ,42,מרחבים
1162,טבלת ישובים    ,282,שבי ציון                 ,SHAVE ZIYYON             ,24,עכו                 ,24,עכו                      ,4,מטה אשר
1163,טבלת ישובים    ,3571,שבי שומרון               ,SHAVE SHOMERON           ,72,שכם                 ,41,נתניה                    ,72,שומרון
1164,טבלת ישובים    ,913,שבלי - אום אל-גנם        ,SHIBLI                   ,23,עפולה               ,23,עפולה                    ,0,
1165,טבלת ישובים    ,1286,שגב-שלום                 ,SEGEV-SHALOM             ,62,באר שבע             ,62,באר שבע                  ,0,
1166,טבלת ישובים    ,721,שדה אילן                 ,SEDE ILAN                ,22,כנרת                ,22,טבריה                    ,3,הגליל התחתון
1167,טבלת ישובים    ,304,שדה אליהו                ,SEDE ELIYYAHU            ,23,עפולה               ,23,עפולה                    ,7,עמק המעיינות
1168,טבלת ישובים    ,861,שדה אליעזר               ,SEDE ELI'EZER            ,21,צפת                 ,21,צפת                      ,55,מבואות החרמון
1169,טבלת ישובים    ,885,שדה בוקר                 ,SEDE BOQER               ,62,באר שבע             ,62,באר שבע                  ,48,רמת נגב
1170,טבלת ישובים    ,36,שדה דוד                  ,SEDE DAWID               ,61,אשקלון              ,61,אשקלון                   ,50,לכיש
1171,טבלת ישובים    ,284,שדה ורבורג               ,SEDE WARBURG             ,42,פתח תקווה           ,47,כפר סבא                  ,20,דרום השרון
1172,טבלת ישובים    ,293,שדה יואב                 ,SEDE YO'AV               ,61,אשקלון              ,61,אשקלון                   ,35,יואב
1173,טבלת ישובים    ,142,שדה יעקב                 ,SEDE YA'AQOV             ,23,עפולה               ,23,עפולה                    ,9,עמק יזרעאל
1174,טבלת ישובים    ,2008,שדה יצחק                 ,SEDE YIZHAQ              ,32,חדרה                ,32,חדרה                     ,14,מנשה
1175,טבלת ישובים    ,18,שדה משה                  ,SEDE MOSHE               ,61,אשקלון              ,61,אשקלון                   ,50,לכיש
1176,טבלת ישובים    ,259,שדה נחום                 ,SEDE NAHUM               ,23,עפולה               ,23,עפולה                    ,7,עמק המעיינות
1177,טבלת ישובים    ,329,שדה נחמיה                ,SEDE NEHEMYA             ,21,צפת                 ,21,צפת                      ,1,הגליל העליון
1178,טבלת ישובים    ,1058,שדה ניצן                 ,SEDE NIZZAN              ,62,באר שבע             ,62,באר שבע                  ,38,אשכול
1179,טבלת ישובים    ,739,שדה עוזיהו               ,SEDE UZZIYYAHU           ,61,אשקלון              ,61,אשקלון                   ,33,באר טוביה
1180,טבלת ישובים    ,2049,שדה צבי                  ,SEDE ZEVI                ,62,באר שבע             ,62,באר שבע                  ,42,מרחבים
1181,טבלת ישובים    ,327,שדות ים                  ,SEDOT YAM                ,32,חדרה                ,32,חדרה                     ,15,חוף הכרמל
1182,טבלת ישובים    ,27,שדות מיכה                ,SEDOT MIKHA              ,11,ירושלים             ,13,בית שמש                  ,26,מטה יהודה
1183,טבלת ישובים    ,1223,שדי אברהם                ,SEDE AVRAHAM             ,62,באר שבע             ,62,באר שבע                  ,38,אשכול
1184,טבלת ישובים    ,2015,שדי חמד                  ,SEDE HEMED               ,42,פתח תקווה           ,47,כפר סבא                  ,20,דרום השרון
1185,טבלת ישובים    ,2057,שדי תרומות               ,SEDE TERUMOT             ,23,עפולה               ,23,עפולה                    ,7,עמק המעיינות
1186,טבלת ישובים    ,555,שדמה                     ,SHEDEMA                  ,44,רחובות              ,44,רחובות                   ,32,גדרות
1187,טבלת ישובים    ,306,שדמות דבורה              ,SHADMOT DEVORA           ,22,כנרת                ,22,טבריה                    ,3,הגליל התחתון
1188,טבלת ישובים    ,3578,שדמות מחולה              ,SHADMOT MEHOLA           ,75,ירדן )יריחו(        ,23,עפולה                    ,75,ערבות הירדן
1189,טבלת ישובים    ,1031,שדרות                    ,SEDEROT                  ,61,אשקלון              ,61,אשקלון                   ,0,
1190,טבלת ישובים    ,741,שואבה                    ,SHO'EVA                  ,11,ירושלים             ,13,בית שמש                  ,26,מטה יהודה
1191,טבלת ישובים    ,761,שובה                     ,SHUVA                    ,62,באר שבע             ,62,באר שבע                  ,39,שדות נגב
1192,טבלת ישובים    ,394,שובל                     ,SHOVAL                   ,62,באר שבע             ,62,באר שבע                  ,41,בני שמעון
1193,טבלת ישובים    ,1304,שוהם                     ,SHOHAM                   ,43,רמלה                ,43,רמלה                     ,0,
1194,טבלת ישובים    ,614,שומרה                    ,SHOMERA                  ,24,עכו                 ,24,עכו                      ,52,מעלה יוסף
1195,טבלת ישובים    ,1265,שומריה                   ,SHOMERIYYA               ,62,באר שבע             ,62,באר שבע                  ,41,בני שמעון
1196,טבלת ישובים    ,415,שוקדה                    ,SHOQEDA                  ,62,באר שבע             ,62,באר שבע                  ,39,שדות נגב
1197,טבלת ישובים    ,456,שורש                     ,SHORESH                  ,11,ירושלים             ,13,בית שמש                  ,26,מטה יהודה
