_id,MisparMitham,Yeshuv,SemelYeshuv,ShemMitcham,YachadKayam,YachadTosafti,YachadMutza,TaarichHachraza,MisparTochnit,KishurLatar,SachHeterim,KishurLaMapa,Maslul,ShnatMatanTokef,Bebitzua,Status,source_name,source_url,source_type,source_role,original_resource_id,source_last_modified,source_refresh_status,source_refresh_error,pipeline_last_run
393,39462,גבעתים                                                                                                                                                                                                                                                         ,6300,ויצמן זבוטינסקי שינקין                                                                                                                                                                                                                                         ,58,116,174.0,07/01/2018,503-0619908                                                                                                                                                                                                                                                    ,,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~39462                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
394,39688,לוד                                                                                                                                                                                                                                                            ,7000,לאה גולדברג                                                                                                                                                                                                                                                    ,256,904,1313.0,07/01/2018,תמל/2002/א                                                                                                                                                                                                                                                     ,https://mavat.iplan.gov.il/SV4/1/99005050568/310                                                                                                                                                                                                               ,585,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~39688                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2020                                                                                                                                                                                                                                                           ,כן                                                                                                                                                                                                                                                             ,תכנית מאושרת במימוש                                                                                                                                                                                                                                            ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
395,39723,בית שמש                                                                                                                                                                                                                                                        ,2610,הגפן                                                                                                                                                                                                                                                           ,244,1412,1440.0,07/01/2018,102-1184498                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/1005283826/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~39723                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
396,40810,כפר יונה                                                                                                                                                                                                                                                       ,168,בגין                                                                                                                                                                                                                                                           ,270,580,850.0,07/01/2018,428-0624353                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4000927051/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~40810                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2021                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
397,41191,יהוד                                                                                                                                                                                                                                                           ,9400,מוהליבר                                                                                                                                                                                                                                                        ,336,964,1344.0,27/08/2018,תמל/2004                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99000978291/310                                                                                                                                                                                                               ,941,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41191                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2025                                                                                                                                                                                                                                                           ,כן                                                                                                                                                                                                                                                             ,תכנית מאושרת במימוש                                                                                                                                                                                                                                            ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
398,41192,ירושלים                                                                                                                                                                                                                                                        ,3000,שטרן                                                                                                                                                                                                                                                           ,336,464,1068.0,05/12/2018,101-0826685                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/1005050634/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41192                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
399,41197,לוד                                                                                                                                                                                                                                                            ,7000,כיכר קומנדו                                                                                                                                                                                                                                                    ,246,1483,1695.0,06/05/2018,406-0768135                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4001015211/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41197                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2022                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
400,41201,גבעת שמואל                                                                                                                                                                                                                                                     ,681,גיורא                                                                                                                                                                                                                                                          ,522,1220,1240.0,06/05/2018,תמל/2006                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/4000911447/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41201                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2020                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
401,41202,נס ציונה                                                                                                                                                                                                                                                       ,7200,נחמיה                                                                                                                                                                                                                                                          ,271,318,640.0,05/12/2018,407-0871731                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4005076500/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41202                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
402,41235,לוד                                                                                                                                                                                                                                                            ,7000,העיר העתיקה                                                                                                                                                                                                                                                    ,1172,3027,5296.0,06/05/2018,תמל/2007                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99000979661/310                                                                                                                                                                                                               ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41235                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2019                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
403,41236,ירושלים                                                                                                                                                                                                                                                        ,3000,הנורית                                                                                                                                                                                                                                                         ,648,1060,2581.0,26/07/2018,תמל/2020                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99005042480/310                                                                                                                                                                                                               ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41236                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2020                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
404,41275,מגדל העמק                                                                                                                                                                                                                                                      ,874,העצמאות                                                                                                                                                                                                                                                        ,63,163,226.0,05/12/2018,221-0764670                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2001012613/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41275                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
405,41520,חולון                                                                                                                                                                                                                                                          ,6600,יוספטל                                                                                                                                                                                                                                                         ,534,704,1340.0,26/03/2019,505-0858258                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005068624/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41520                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
406,41537,חולון                                                                                                                                                                                                                                                          ,6600,מבצע סיני                                                                                                                                                                                                                                                      ,84,297,381.0,26/03/2019,505-0858993                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005068946/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41537                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2023                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
407,41538,חולון                                                                                                                                                                                                                                                          ,6600,החצב                                                                                                                                                                                                                                                           ,126,288,414.0,18/06/2019,505-0867267                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005073800/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41538                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2023                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
408,41539,באר שבע                                                                                                                                                                                                                                                        ,9000,אורות                                                                                                                                                                                                                                                          ,176,689,846.0,26/03/2019,605-0907691                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/6005098954/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41539                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
409,41540,קרית ים                                                                                                                                                                                                                                                        ,9600,"צה""ל                                                                                                                                                                                                                                                           ",388,1476,1900.0,26/03/2019,352-1072834                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/3005215036/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~41540                                                                                                                                                            ,רשויות                                                                                                                                                                                                                                                         ,2020                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
